date,volume,open,close,high,low,adjclose
2018-11-02,200,25.93899917602539,25.93899917602539,25.93899917602539,25.93899917602539,25.93899917602539
2018-11-01,600,25.93899917602539,25.93899917602539,25.93899917602539,25.93899917602539,25.93899917602539
2018-10-31,100,26.030000686645508,26.030000686645508,26.030000686645508,26.030000686645508,26.030000686645508
2018-10-30,2500,25.920000076293945,25.850000381469727,25.964000701904297,25.850000381469727,25.850000381469727
2018-10-29,600,25.979999542236328,25.94300079345703,25.979999542236328,25.94300079345703,25.94300079345703
2018-10-26,100,25.95199966430664,25.95199966430664,25.95199966430664,25.95199966430664,25.95199966430664
2018-10-25,8900,26.3799991607666,25.95199966430664,26.3799991607666,25.75,25.95199966430664
2018-10-24,100,26.150999069213867,26.150999069213867,26.150999069213867,26.150999069213867,26.150999069213867
2018-10-23,1400,26.0,26.150999069213867,26.290000915527344,25.871999740600586,26.150999069213867
2018-10-22,600,26.09000015258789,25.87299919128418,26.09000015258789,25.87299919128418,25.87299919128418
2018-10-19,1700,26.700000762939453,26.16699981689453,26.700000762939453,26.16699981689453,26.16699981689453
2018-10-18,500,26.5,26.530000686645508,26.59000015258789,26.5,26.530000686645508
2018-10-17,100,26.5,26.5,26.5,26.5,26.5
2018-10-16,1600,26.60099983215332,26.65999984741211,26.65999984741211,26.60099983215332,26.65999984741211
2018-10-15,100,26.642000198364258,26.642000198364258,26.642000198364258,26.642000198364258,26.642000198364258
2018-10-12,900,26.700000762939453,26.690000534057617,26.700000762939453,26.59600067138672,26.690000534057617
2018-10-11,3700,26.700000762939453,26.450000762939453,26.700000762939453,25.799999237060547,26.450000762939453
2018-10-10,2000,26.729999542236328,26.709999084472656,26.729999542236328,26.709999084472656,26.709999084472656
2018-10-09,0,26.66900062561035,26.66900062561035,26.66900062561035,26.66900062561035,26.66900062561035
2018-10-08,0,26.66900062561035,26.66900062561035,26.66900062561035,26.66900062561035,26.66900062561035
2018-10-05,1300,26.40999984741211,26.66900062561035,26.672000885009766,26.40999984741211,26.66900062561035
2018-10-04,5100,26.399999618530273,26.75,26.75,26.399999618530273,26.75
2018-10-03,700,26.441999435424805,26.399999618530273,26.441999435424805,26.399999618530273,26.399999618530273
2018-10-02,3100,26.5,26.489999771118164,26.5,26.43400001525879,26.489999771118164
2018-10-01,3100,26.399999618530273,26.43199920654297,26.5,26.399999618530273,26.43199920654297
2018-09-28,400,26.038000106811523,26.264999389648438,26.264999389648438,26.038000106811523,26.264999389648438
2018-09-27,500,26.148000717163086,26.200000762939453,26.200000762939453,26.148000717163086,26.200000762939453
2018-09-26,1800,26.260000228881836,25.948999404907227,26.270000457763672,25.948999404907227,25.948999404907227
2018-09-25,0,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273
2018-09-24,0,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273,25.899999618530273
2018-09-21,400,25.6299991607666,25.899999618530273,25.899999618530273,25.6299991607666,25.899999618530273
2018-09-20,600,25.639999389648438,25.707000732421875,25.764999389648438,25.639999389648438,25.707000732421875
2018-09-19,0,25.895000457763672,25.895000457763672,25.895000457763672,25.895000457763672,25.895000457763672
2018-09-18,2900,25.639999389648438,25.895000457763672,25.950000762939453,25.6299991607666,25.895000457763672
2018-09-17,400,25.950000762939453,25.950000762939453,25.950000762939453,25.950000762939453,25.950000762939453
2018-09-14,2700,25.809999465942383,25.600000381469727,25.996000289916992,25.55900001525879,25.600000381469727
2018-09-13,13500,26.23200035095215,26.350000381469727,26.399999618530273,26.219999313354492,25.693750381469727
2018-09-12,11400,26.5,26.350000381469727,26.5,26.33300018310547,25.693750381469727
2018-09-11,5200,26.700000762939453,26.450000762939453,26.700000762939453,26.242000579833984,25.791259765625
2018-09-10,6700,26.138999938964844,26.25,26.5,26.138999938964844,25.59623908996582
2018-09-07,900,26.225000381469727,26.25,26.25,26.225000381469727,25.59623908996582
2018-09-06,8400,26.440000534057617,26.256999969482422,26.450000762939453,26.219999313354492,25.603065490722656
2018-09-05,1400,26.5,26.5,27.0,26.5,25.84001350402832
2018-09-04,3300,26.389999389648438,26.299999237060547,26.389999389648438,26.299999237060547,25.644994735717773
2018-08-31,200,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,25.742504119873047
2018-08-30,2500,26.0,26.399999618530273,26.8799991607666,26.0,25.742504119873047
2018-08-29,5800,26.5,26.549999237060547,26.549999237060547,26.420000076293945,25.88876724243164
2018-08-28,1900,26.25,26.0,26.343000411987305,26.0,25.352466583251953
2018-08-27,4400,26.25,26.010000228881836,26.459999084472656,26.010000228881836,25.36221694946289
2018-08-24,4200,26.316999435424805,26.354999542236328,26.549999237060547,26.25,25.698623657226562
2018-08-23,1900,26.25,26.0,26.25,26.0,25.352466583251953
